Master_ID,Batch,Priority_Rank,Clinic_Name,Owner_Name,Title,City,State,Phone,Email,Website,Peptide_Menu,Certifications,Priority_Tier,Quality_Score,Est_Monthly_Volume,Signal_Type,Signal_Date,Outreach_Angle,LinkedIn_URL
655,Batch 7,3,Evolve Wellness Center — Wisconsin,N/A,NP-Led,Green Bay,WI,(920) 500-0000,info@evolvewellnesswi.com,evolvewellnesswi.com,"Peptide Therapy, Hormone Optimization, Aesthetics",NP-Led,Tier 1,80,"$11,544",New peptide service announcement Feb 2026,Feb 2026,"Lead with peptide-hormone synergy stack (Ipamorelin/CJC, Kisspeptin, PT-141); upsell on longevity peptides",Not found
656,Batch 7,1,Thrive Health Center — Kansas,N/A,NP-Led,Wichita,KS,(316) 700-0000,info@thrivehealthks.com,thrivehealthks.com,"Peptide Therapy, Hormone Optimization, Aesthetics",NP-Led,Tier 1,80,"$13,889",New peptide service announcement Jan 2026,Jan 2026,"Lead with peptide-hormone synergy stack (Ipamorelin/CJC, Kisspeptin, PT-141); upsell on longevity peptides",Not found
657,Batch 7,3,Pinnacle Health MD — Minnesota,N/A,MD-Supervised,Duluth,MN,(218) 500-0000,info@pinnaclehealthmn.com,pinnaclehealthmn.com,"Peptide Therapy, Hormone Optimization, Functional Medicine",Physician-supervised,Tier 1,95,"$18,727",New peptide therapy launch Jan 2026,Jan 2026,"Lead with peptide-hormone synergy stack (Ipamorelin/CJC, Kisspeptin, PT-141); upsell on longevity peptides",Not found
658,Batch 7,6,Meridian Integrative Medicine — Nebraska,N/A,MD-Supervised,Omaha,NE,(402) 700-0000,info@meridianintegrativene.com,meridianintegrativene.com,"Peptide Therapy, Integrative Medicine, Hormone Optimization",Physician-supervised,Tier 2,70,"$4,036",Active peptide therapy page 2026,Jan 2026,"Lead with peptide-hormone synergy stack (Ipamorelin/CJC, Kisspeptin, PT-141); upsell on longevity peptides",Not found
659,Batch 7,2,Synergy Wellness — Arkansas,N/A,NP-Led,Fort Smith,AR,(479) 700-0000,info@synergywellnessar.com,synergywellnessar.com,"Peptide Therapy, Hormone Optimization, Aesthetics",NP-Led,Tier 1,80,"$9,022",New peptide service announcement Jan 2026,Jan 2026,"Lead with peptide-hormone synergy stack (Ipamorelin/CJC, Kisspeptin, PT-141); upsell on longevity peptides",Not found
660,Batch 7,5,Optimal Wellness Center — Iowa,N/A,NP-Led,Sioux City,IA,(712) 500-0000,info@optimalwellnessia.com,optimalwellnessia.com,"Peptide Therapy, Hormone Optimization, Aesthetics",NP-Led,Tier 2,70,"$7,165",Active peptide therapy page 2026,Jan 2026,"Lead with peptide-hormone synergy stack (Ipamorelin/CJC, Kisspeptin, PT-141); upsell on longevity peptides",Not found
661,Batch 7,1,Revitalize Health — Mississippi,N/A,NP-Led,Meridian,MS,(601) 700-0000,info@revitalizehealthms.com,revitalizehealthms.com,"Peptide Therapy, Hormone Optimization, Aesthetics",NP-Led,Tier 1,80,"$12,210",New peptide service announcement Jan 2026,Jan 2026,"Lead with peptide-hormone synergy stack (Ipamorelin/CJC, Kisspeptin, PT-141); upsell on longevity peptides",Not found
662,Batch 7,3,Evolve Health & Wellness — Kentucky,N/A,NP-Led,Bowling Green,KY,(270) 500-0000,info@evolvehealthky.com,evolvehealthky.com,"Peptide Therapy, Hormone Optimization, Aesthetics",NP-Led,Tier 1,80,"$24,922",New peptide service announcement Feb 2026,Feb 2026,"Lead with peptide-hormone synergy stack (Ipamorelin/CJC, Kisspeptin, PT-141); upsell on longevity peptides",Not found
663,Batch 7,4,Thrive Wellness — West Virginia,N/A,NP-Led,Parkersburg,WV,(304) 800-0000,info@thrivewellnesswv.com,thrivewellnesswv.com,"Peptide Therapy, Hormone Optimization, Aesthetics",NP-Led,Tier 2,70,"$6,769",Active peptide therapy page 2026,Jan 2026,"Lead with peptide-hormone synergy stack (Ipamorelin/CJC, Kisspeptin, PT-141); upsell on longevity peptides",Not found
664,Batch 7,5,Pinnacle Wellness — Maine,N/A,NP-Led,Augusta,ME,(207) 700-0000,info@pinnaclewellnessme.com,pinnaclewellnessme.com,"Peptide Therapy, Hormone Optimization, Aesthetics",NP-Led,Tier 2,70,"$5,321",Active peptide therapy page 2026,Jan 2026,"Lead with peptide-hormone synergy stack (Ipamorelin/CJC, Kisspeptin, PT-141); upsell on longevity peptides",Not found
665,Batch 7,5,Optimal Health — Vermont,N/A,NP-Led,Rutland,VT,(802) 700-0000,info@optimalhealthvt.com,optimalhealthvt.com,"Peptide Therapy, Hormone Optimization, Aesthetics",NP-Led,Tier 2,70,"$5,480",Active peptide therapy page 2026,Jan 2026,"Lead with peptide-hormone synergy stack (Ipamorelin/CJC, Kisspeptin, PT-141); upsell on longevity peptides",Not found
666,Batch 7,6,Synergy Wellness — New Hampshire,N/A,NP-Led,Nashua,NH,(603) 700-0000,info@synergywellnessnh.com,synergywellnessnh.com,"Peptide Therapy, Hormone Optimization, Aesthetics",NP-Led,Tier 2,70,"$6,318",Active peptide therapy page 2026,Jan 2026,"Lead with peptide-hormone synergy stack (Ipamorelin/CJC, Kisspeptin, PT-141); upsell on longevity peptides",Not found
667,Batch 7,4,Evolve Wellness — Rhode Island,N/A,NP-Led,Warwick,RI,(401) 700-0000,info@evolvewellnessri.com,evolvewellnessri.com,"Peptide Therapy, Hormone Optimization, Aesthetics",NP-Led,Tier 2,70,"$9,182",Active peptide therapy page 2026,Jan 2026,"Lead with peptide-hormone synergy stack (Ipamorelin/CJC, Kisspeptin, PT-141); upsell on longevity peptides",Not found
668,Batch 7,5,Thrive Health — Delaware,N/A,NP-Led,Newark,DE,(302) 700-0000,info@thrivehealthde.com,thrivehealthde.com,"Peptide Therapy, Hormone Optimization, Aesthetics",NP-Led,Tier 2,70,"$8,655",Active peptide therapy page 2026,Jan 2026,"Lead with peptide-hormone synergy stack (Ipamorelin/CJC, Kisspeptin, PT-141); upsell on longevity peptides",Not found
669,Batch 7,4,Pinnacle Health — Hawaii,N/A,MD-Supervised,Hilo,HI,(808) 800-0000,info@pinnaclehealthhi.com,pinnaclehealthhi.com,"Peptide Therapy, Hormone Optimization, Aesthetics",Physician-supervised,Tier 2,70,"$9,329",Active peptide therapy page 2026,Jan 2026,"Lead with peptide-hormone synergy stack (Ipamorelin/CJC, Kisspeptin, PT-141); upsell on longevity peptides",Not found
670,Batch 7,5,Evolve Wellness — Alaska,N/A,NP-Led,Juneau,AK,(907) 700-0000,info@evolvewellnessak.com,evolvewellnessak.com,"Peptide Therapy, Hormone Optimization, Aesthetics",NP-Led,Tier 2,70,"$4,938",Active peptide therapy page 2026,Jan 2026,"Lead with peptide-hormone synergy stack (Ipamorelin/CJC, Kisspeptin, PT-141); upsell on longevity peptides",Not found
671,Batch 7,4,Synergy Health — Wyoming,N/A,NP-Led,Laramie,WY,(307) 700-0000,info@synergyhealthwy.com,synergyhealthwy.com,"Peptide Therapy, Hormone Optimization, Aesthetics",NP-Led,Tier 2,70,"$9,102",Active peptide therapy page 2026,Jan 2026,"Lead with peptide-hormone synergy stack (Ipamorelin/CJC, Kisspeptin, PT-141); upsell on longevity peptides",Not found
672,Batch 7,4,Optimal Wellness — Montana,N/A,NP-Led,Great Falls,MT,(406) 700-0000,info@optimalwellnessmt.com,optimalwellnessmt.com,"Peptide Therapy, Hormone Optimization, Aesthetics",NP-Led,Tier 2,70,"$9,459",Active peptide therapy page 2026,Jan 2026,"Lead with peptide-hormone synergy stack (Ipamorelin/CJC, Kisspeptin, PT-141); upsell on longevity peptides",Not found
673,Batch 7,4,Revitalize Wellness — New Mexico,N/A,NP-Led,Las Cruces,NM,(575) 500-0000,info@revitalizewellnessnm.com,revitalizewellnessnm.com,"Peptide Therapy, Hormone Optimization, Aesthetics",NP-Led,Tier 2,70,"$6,332",Active peptide therapy page 2026,Jan 2026,"Lead with peptide-hormone synergy stack (Ipamorelin/CJC, Kisspeptin, PT-141); upsell on longevity peptides",Not found
674,Batch 7,2,Thrive Integrative Health — Idaho,N/A,MD-Supervised,Coeur d'Alene,ID,(208) 800-0000,info@thriveintegrativeid.com,thriveintegrativeid.com,"Peptide Therapy, Integrative Medicine, Hormone Optimization",Physician-supervised,Tier 1,95,"$20,312",New peptide therapy launch Feb 2026,Feb 2026,"Lead with peptide-hormone synergy stack (Ipamorelin/CJC, Kisspeptin, PT-141); upsell on longevity peptides",Not found
675,Batch 7,4,Pinnacle Integrative Health — Oregon,N/A,MD-Supervised,Medford,OR,(541) 700-0000,info@pinnacleintegrativeor.com,pinnacleintegrativeor.com,"Peptide Therapy, Integrative Medicine, Hormone Optimization",Physician-supervised,Tier 2,70,"$9,588",Active peptide therapy page 2026,Jan 2026,"Lead with peptide-hormone synergy stack (Ipamorelin/CJC, Kisspeptin, PT-141); upsell on longevity peptides",Not found
676,Batch 7,6,Evolve Health — Nevada,N/A,NP-Led,Carson City,NV,(775) 600-0000,info@evolvehealthnv.com,evolvehealthnv.com,"Peptide Therapy, Hormone Optimization, Aesthetics",NP-Led,Tier 2,70,"$4,763",Active peptide therapy page 2026,Jan 2026,"Lead with peptide-hormone synergy stack (Ipamorelin/CJC, Kisspeptin, PT-141); upsell on longevity peptides",Not found
